"clockTime","down","driveNetYards","drivePlayCount","driveSequenceNumber","driveTimeOfPossession","endClockTime","endYardLine","firstDown","goalToGo","nextPlayIsGoalToGo","nextPlayType","orderSequence","penaltyOnPlay","playClock","playDeleted","playDescription","playDescriptionWithJerseyNumbers","playId","playReviewStatus","isBigPlay","playType","playStats","prePlayByPlay","quarter","scoringPlay","scoringPlayType","shortDescription","specialTeamsPlay","stPlayType","timeOfDay","yardLine","yards","yardsToGo","latestPlay","possessionTeam.abbreviation","possessionTeam.nickName","possessionTeam.franchise.currentLogo.url","scoringTeam.id","scoringTeam.abbreviation","scoringTeam.nickName"
"03:39",2,72,13,9,"6:24","","NO 1",FALSE,TRUE,TRUE,"XP_KICK",1545,FALSE,"15",FALSE,"(3:39) K.Cousins pass incomplete short left to T.Conklin.","(3:39) 8-K.Cousins pass incomplete short left to 83-T.Conklin.",1545,NA,FALSE,"PASS","list(statId = c(14, 115, 112), yards = c(0, 0, 1), playerName = c(""K.Cousins"", ""T.Conklin"", ""K.Cousins""), team.id = c(""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27""), team.abbreviation = c(""MIN"", ""MIN"", ""MIN""), gsisPlayer.id = c(""32013030-2d30-3032-3936-303492e9d55e"", ""32013030-2d30-3033-3432-3730c7f5889d"", ""32013030-2d30-3032-3936-303492e9d55e""))","MIN  2-Goal  NO 1",2,FALSE,NA,"(3:39) K.Cousins pass incomplete short left to T.Conklin.",FALSE,NA,"19:12:54","NO 1",0,1,NA,"MIN","Vikings","https://static.www.nfl.com/image/private/{formatInstructions}/league/havlqjq5ynlvco4l9pgu",NA,NA,NA
"03:34",0,72,13,9,"6:24","","",FALSE,FALSE,FALSE,"XP_KICK",1567,FALSE,"0",FALSE,"Timeout #1 by MIN at 03:34.","Timeout #1 by MIN at 03:34.",1567,NA,NA,"TIMEOUT","list(statId = 68, yards = 0, playerName = NA, gsisPlayer = NA, team.id = ""10043000-2019-8ed4-5a69-08ce2bf7af27"", team.abbreviation = ""MIN"")","TIMEOUT MIN #1",2,FALSE,NA,"Timeout #1 by MIN at 03:34.",FALSE,NA,"19:13:43","",0,0,NA,NA,NA,NA,NA,NA,NA
"03:34",3,72,13,9,"6:24","","NO 3",FALSE,TRUE,TRUE,"XP_KICK",1584,FALSE,"15",FALSE,"(3:34) R.Reiff reported in as eligible.  D.Cook left end pushed ob at NO 3 for -2 yards (D.Davis).","(3:34) 71-R.Reiff reported in as eligible.  33-D.Cook left end pushed ob at NO 3 for -2 yards (56-D.Davis).",1584,NA,FALSE,"RUSH","list(statId = c(7, 10, 95, 79, 120, 402), yards = c(0, -2, -2, 0, 0, 2), playerName = c(NA, ""D.Cook"", NA, ""D.Davis"", ""D.Davis"", ""D.Davis""), team.id = c(""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a""), team.abbreviation = c(""MIN"", ""MIN"", ""MIN"", ""NO"", ""NO"", ""NO""), gsisPlayer.id = c(NA, ""32013030-2d30-3033-3338-39337f9ee497"", 
NA, ""32013030-2d30-3032-3936-3037bf74ff59"", ""32013030-2d30-3032-3936-3037bf74ff59"", ""32013030-2d30-3032-3936-3037bf74ff59""))","MIN  3-Goal  NO 1",2,FALSE,NA,"(3:34) R.Reiff reported in as eligible.  D.Cook left end pushed ob at NO 3 for -2 yards (D.Davis).",FALSE,NA,"19:14:21","NO 1",-2,1,NA,"MIN","Vikings","https://static.www.nfl.com/image/private/{formatInstructions}/league/havlqjq5ynlvco4l9pgu",NA,NA,NA
"02:58",4,72,13,9,"6:24","02:54","",FALSE,TRUE,FALSE,"XP_KICK",1610,FALSE,"4",FALSE,"(2:58) D.Bailey 21 yard field goal is GOOD, Center-A.Cutting, Holder-B.Colquitt.","(2:58) 5-D.Bailey 21 yard field goal is GOOD, Center-58-A.Cutting, Holder-2-B.Colquitt.",1610,NA,NA,"FIELD_GOAL","list(statId = 70, yards = 21, playerName = ""D.Bailey"", team.id = ""10043000-2019-8ed4-5a69-08ce2bf7af27"", team.abbreviation = ""MIN"", gsisPlayer.id = ""32013030-2d30-3032-3836-3630e498e688"")","MIN  4-Goal  NO 3",2,TRUE,"FG","(2:58) D.Bailey 21 yard field goal is GOOD, Center-A.Cutting, Holder-B.Colquitt.",TRUE,NA,"19:15:05","NO 3",21,3,NA,"MIN","Vikings","https://static.www.nfl.com/image/private/{formatInstructions}/league/havlqjq5ynlvco4l9pgu","10043000-2019-8ed4-5a69-08ce2bf7af27","MIN","Vikings"
"02:54",0,4,3,10,"0:51","","NO 24",FALSE,FALSE,FALSE,"XP_KICK",1629,FALSE,"4",FALSE,"D.Bailey kicks 68 yards from MIN 35 to NO -3. D.Harris ran ob at NO 24 for 27 yards (H.Hill).","5-D.Bailey kicks 68 yards from MIN 35 to NO -3. 11-D.Harris ran ob at NO 24 for 27 yards (24-H.Hill).",1629,NA,NA,"KICK_OFF","list(statId = c(43, 45, 79), yards = c(68, 27, 0), playerName = c(""D.Bailey"", ""D.Harris"", ""H.Hill""), team.id = c(""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043000-2019-8ed4-5a69-08ce2bf7af27""), team.abbreviation = c(""MIN"", ""NO"", ""MIN""), gsisPlayer.id = c(""32013030-2d30-3032-3836-3630e498e688"", ""32013030-2d30-3033-3532-3135f132f2f7"", ""32013030-2d30-3033-3432-3133d49182f8""))","MIN  KO  MIN 35",2,FALSE,NA,"D.Bailey kicks 68 yards from MIN 35 to NO -3. D.Harris ran ob at NO 24 for 27 yards (H.Hill).",TRUE,NA,"19:16:24","MIN 35",41,0,NA,"MIN","Vikings","https://static.www.nfl.com/image/private/{formatInstructions}/league/havlqjq5ynlvco4l9pgu",NA,NA,NA
"02:49",1,4,3,10,"0:51","","NO 24",FALSE,FALSE,FALSE,"XP_KICK",1660,FALSE,"7",FALSE,"(2:49) (Shotgun) D.Brees pass incomplete deep middle to T.Smith (A.Sendejo).","(2:49) (Shotgun) 9-D.Brees pass incomplete deep middle to 10-T.Smith (34-A.Sendejo).",1660,NA,FALSE,"PASS","list(statId = c(14, 115, 85, 112), yards = c(0, 0, 0, 26), playerName = c(""D.Brees"", ""T.Smith"", ""A.Sendejo"", ""D.Brees""), team.id = c(""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043300-2019-7a23-65e6-76dca4e10c9a""), team.abbreviation = c(""NO"", ""NO"", ""MIN"", ""NO""), gsisPlayer.id = c(""32013030-2d30-3032-3035-33318e1e348d"", ""32013030-2d30-3033-3437-363565d42bf8"", ""32013030-2d30-3032-3739-3134a2365466"", ""32013030-2d30-3032-3035-33318e1e348d""
))","NO  1-10  NO 24",2,FALSE,NA,"(2:49) (Shotgun) D.Brees pass incomplete deep middle to T.Smith (A.Sendejo).",FALSE,NA,"19:17:16","NO 24",0,10,NA,"NO","Saints","https://static.www.nfl.com/image/private/{formatInstructions}/league/grhjkahghjkk17v43hdx",NA,NA,NA
"02:44",2,4,3,10,"0:51","","NO 28",FALSE,FALSE,FALSE,"XP_KICK",1682,FALSE,"3",FALSE,"(2:44) (Shotgun) D.Brees pass short right to A.Kamara to NO 28 for 4 yards (D.Hunter; E.Kendricks). Pass -6, YAC 10","(2:44) (Shotgun) 9-D.Brees pass short right to 41-A.Kamara to NO 28 for 4 yards (99-D.Hunter; 54-E.Kendricks). Pass -6, YAC 10",1682,NA,FALSE,"PASS","list(statId = c(15, 111, 21, 115, 113, 82, 82), yards = c(4, -6, 4, 0, 10, 0, 0), playerName = c(""D.Brees"", ""D.Brees"", ""A.Kamara"", ""A.Kamara"", ""A.Kamara"", ""D.Hunter"", ""E.Kendricks""), team.id = c(""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27""), team.abbreviation = c(""NO"", 
""NO"", ""NO"", ""NO"", ""NO"", ""MIN"", ""MIN""), gsisPlayer.id = c(""32013030-2d30-3032-3035-33318e1e348d"", ""32013030-2d30-3032-3035-33318e1e348d"", ""32013030-2d30-3033-3339-3036f296898c"", ""32013030-2d30-3033-3339-3036f296898c"", ""32013030-2d30-3033-3339-3036f296898c"", ""32013030-2d30-3033-3135-3635a7e4ecea"", ""32013030-2d30-3033-3135-353413ebca60""))","NO  2-10  NO 24",2,FALSE,NA,"(2:44) (Shotgun) D.Brees pass short right to A.Kamara to NO 28 for 4 yards (D.Hunter; E.Kendricks). Pass -6, YAC 10",FALSE,NA,"19:18:01","NO 24",4,10,NA,"NO","Saints","https://static.www.nfl.com/image/private/{formatInstructions}/league/grhjkahghjkk17v43hdx",NA,NA,NA
"02:18",3,4,3,10,"0:51","02:03","NO 45",FALSE,FALSE,FALSE,"XP_KICK",1706,FALSE,"23",FALSE,"(2:18) (Shotgun) D.Brees pass deep middle intended for T.Ginn INTERCEPTED by A.Harris at MIN 25. A.Harris to NO 45 for 30 yards (A.Kamara).","(2:18) (Shotgun) 9-D.Brees pass deep middle intended for 19-T.Ginn INTERCEPTED by 41-A.Harris at MIN 25. 41-A.Harris to NO 45 for 30 yards (41-A.Kamara).",1706,NA,FALSE,"PASS","list(statId = c(7, 19, 115, 112, 25, 85, 79), yards = c(0, 0, 0, 47, 30, 0, 0), playerName = c(NA, ""D.Brees"", ""T.Ginn"", ""D.Brees"", ""A.Harris"", ""A.Harris"", ""A.Kamara""), team.id = c(""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043300-2019-7a23-65e6-76dca4e10c9a""), team.abbreviation = c(""NO"", ""NO"", ""NO"", 
""NO"", ""MIN"", ""MIN"", ""NO""), gsisPlayer.id = c(NA, ""32013030-2d30-3032-3035-33318e1e348d"", ""32013030-2d30-3032-3533-39365de71765"", ""32013030-2d30-3032-3035-33318e1e348d"", ""32013030-2d30-3033-3137-39395725d102"", ""32013030-2d30-3033-3137-39395725d102"", ""32013030-2d30-3033-3339-3036f296898c""))","NO  3-6  NO 28",2,FALSE,NA,"(2:18) (Shotgun) D.Brees pass deep middle intended for T.Ginn INTERCEPTED by A.Harris at MIN 25. A.Harris to NO 45 for 30 yards (A.Kamara).",FALSE,NA,"19:18:27","NO 28",17,6,NA,"NO","Saints","https://static.www.nfl.com/image/private/{formatInstructions}/league/grhjkahghjkk17v43hdx",NA,NA,NA
"02:03",1,45,7,11,"1:40","","NO 43",FALSE,FALSE,FALSE,"XP_KICK",1736,FALSE,"16",FALSE,"(2:03) D.Cook right guard to NO 43 for 2 yards (T.Hendrickson).","(2:03) 33-D.Cook right guard to NO 43 for 2 yards (91-T.Hendrickson).",1736,NA,FALSE,"RUSH","list(statId = c(10, 79), yards = c(2, 0), playerName = c(""D.Cook"", ""T.Hendrickson""), team.id = c(""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043300-2019-7a23-65e6-76dca4e10c9a""), team.abbreviation = c(""MIN"", ""NO""), gsisPlayer.id = c(""32013030-2d30-3033-3338-39337f9ee497"", ""32013030-2d30-3033-3339-33352d286993""))","MIN  1-10  NO 45",2,FALSE,NA,"(2:03) D.Cook right guard to NO 43 for 2 yards (T.Hendrickson).",FALSE,NA,"19:19:35","NO 45",2,10,NA,"MIN","Vikings","https://static.www.nfl.com/image/private/{formatInstructions}/league/havlqjq5ynlvco4l9pgu",NA,NA,NA
"01:58",0,45,7,11,"1:40","","",FALSE,FALSE,FALSE,"XP_KICK",1757,FALSE,"0",FALSE,"Two-Minute Warning","Two-Minute Warning",1757,NA,NA,"TIMEOUT","list()","TIMEOUT",2,FALSE,NA,"Two-Minute Warning",FALSE,NA,"19:20:27","",0,0,NA,NA,NA,NA,NA,NA,NA
"01:58",2,45,7,11,"1:40","","NO 24",TRUE,FALSE,FALSE,"XP_KICK",1774,FALSE,"21",FALSE,"(1:58) K.Cousins pass deep middle to A.Thielen to NO 24 for 19 yards (V.Bell). Pass 18, YAC 1","(1:58) 8-K.Cousins pass deep middle to 19-A.Thielen to NO 24 for 19 yards (24-V.Bell). Pass 18, YAC 1",1774,NA,FALSE,"PASS","list(statId = c(4, 15, 111, 21, 115, 113, 79), yards = c(0, 19, 18, 19, 0, 1, 0), playerName = c(NA, ""K.Cousins"", ""K.Cousins"", ""A.Thielen"", ""A.Thielen"", ""A.Thielen"", ""V.Bell""), team.id = c(""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043300-2019-7a23-65e6-76dca4e10c9a""), team.abbreviation = c(""MIN"", ""MIN"", 
""MIN"", ""MIN"", ""MIN"", ""MIN"", ""NO""), gsisPlayer.id = c(NA, ""32013030-2d30-3032-3936-303492e9d55e"", ""32013030-2d30-3032-3936-303492e9d55e"", ""32013030-2d30-3033-3030-3335960ad201"", ""32013030-2d30-3033-3030-3335960ad201"", ""32013030-2d30-3033-3030-3335960ad201"", ""32013030-2d30-3033-3239-3339a61e7393""))","MIN  2-8  NO 43",2,FALSE,NA,"(1:58) K.Cousins pass deep middle to A.Thielen to NO 24 for 19 yards (V.Bell). Pass 18, YAC 1",FALSE,NA,"19:22:24","NO 43",19,8,NA,"MIN","Vikings","https://static.www.nfl.com/image/private/{formatInstructions}/league/havlqjq5ynlvco4l9pgu",NA,NA,NA
"01:26",1,45,7,11,"1:40","","NO 24",FALSE,FALSE,FALSE,"XP_KICK",1798,FALSE,"16",FALSE,"(1:26) K.Cousins pass incomplete short right to D.Cook (D.Davis).","(1:26) 8-K.Cousins pass incomplete short right to 33-D.Cook (56-D.Davis).",1798,NA,FALSE,"PASS","list(statId = c(14, 115, 85, 112), yards = c(0, 0, 0, 0), playerName = c(""K.Cousins"", ""D.Cook"", ""D.Davis"", ""K.Cousins""), team.id = c(""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043000-2019-8ed4-5a69-08ce2bf7af27""), team.abbreviation = c(""MIN"", ""MIN"", ""NO"", ""MIN""), gsisPlayer.id = c(""32013030-2d30-3032-3936-303492e9d55e"", ""32013030-2d30-3033-3338-39337f9ee497"", ""32013030-2d30-3032-3936-3037bf74ff59"", ""32013030-2d30-3032-3936-303492e9d55e""
))","MIN  1-10  NO 24",2,FALSE,NA,"(1:26) K.Cousins pass incomplete short right to D.Cook (D.Davis).",FALSE,NA,"19:22:56","NO 24",0,10,NA,"MIN","Vikings","https://static.www.nfl.com/image/private/{formatInstructions}/league/havlqjq5ynlvco4l9pgu",NA,NA,NA
"01:22",2,45,7,11,"1:40","","NO 18",FALSE,FALSE,FALSE,"XP_KICK",1824,FALSE,"5",FALSE,"(1:22) D.Cook right guard to NO 18 for 6 yards (A.Klein; M.Williams).","(1:22) 33-D.Cook right guard to NO 18 for 6 yards (53-A.Klein; 43-M.Williams).",1824,NA,FALSE,"RUSH","list(statId = c(10, 82, 82), yards = c(6, 0, 0), playerName = c(""D.Cook"", ""A.Klein"", ""M.Williams""), team.id = c(""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a""), team.abbreviation = c(""MIN"", ""NO"", ""NO""), gsisPlayer.id = c(""32013030-2d30-3033-3338-39337f9ee497"", ""32013030-2d30-3033-3034-3633fea3232f"", ""32013030-2d30-3033-3338-39343397c6cc""))","MIN  2-10  NO 24",2,FALSE,NA,"(1:22) D.Cook right guard to NO 18 for 6 yards (A.Klein; M.Williams).",FALSE,NA,"19:23:37","NO 24",6,10,NA,"MIN","Vikings","https://static.www.nfl.com/image/private/{formatInstructions}/league/havlqjq5ynlvco4l9pgu",NA,NA,NA
"01:17",0,45,7,11,"1:40","","",FALSE,FALSE,FALSE,"XP_KICK",1845,FALSE,"0",FALSE,"Timeout #1 by NO at 01:17.","Timeout #1 by NO at 01:17.",1845,NA,NA,"TIMEOUT","list(statId = 68, yards = 0, playerName = NA, gsisPlayer = NA, team.id = ""10043300-2019-7a23-65e6-76dca4e10c9a"", team.abbreviation = ""NO"")","TIMEOUT NO #1",2,FALSE,NA,"Timeout #1 by NO at 01:17.",FALSE,NA,"19:24:10","",0,0,NA,NA,NA,NA,NA,NA,NA
"01:17",0,45,7,11,"1:40","","",FALSE,FALSE,FALSE,"XP_KICK",1862,FALSE,"1",FALSE,"Timeout #2 by MIN at 01:17.","Timeout #2 by MIN at 01:17.",1862,NA,NA,"TIMEOUT","list(statId = 68, yards = 0, playerName = NA, gsisPlayer = NA, team.id = ""10043000-2019-8ed4-5a69-08ce2bf7af27"", team.abbreviation = ""MIN"")","TIMEOUT MIN #2",2,FALSE,NA,"Timeout #2 by MIN at 01:17.",FALSE,NA,"19:25:11","",0,0,NA,NA,NA,NA,NA,NA,NA
"01:17",3,45,7,11,"1:40","","NO 5",TRUE,FALSE,TRUE,"XP_KICK",1891,FALSE,"11",FALSE,"(1:17) (Shotgun) K.Cousins pass short left to A.Thielen to NO 5 for 13 yards (M.Williams). Pass 12, YAC 1","(1:17) (Shotgun) 8-K.Cousins pass short left to 19-A.Thielen to NO 5 for 13 yards (43-M.Williams). Pass 12, YAC 1",1891,NA,FALSE,"PASS","list(statId = c(4, 6, 15, 111, 21, 115, 113, 79), yards = c(0, 0, 13, 12, 13, 0, 1, 0), playerName = c(NA, NA, ""K.Cousins"", ""K.Cousins"", ""A.Thielen"", ""A.Thielen"", ""A.Thielen"", ""M.Williams""), team.id = c(""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043300-2019-7a23-65e6-76dca4e10c9a""
), team.abbreviation = c(""MIN"", ""MIN"", ""MIN"", ""MIN"", ""MIN"", ""MIN"", ""MIN"", ""NO""), gsisPlayer.id = c(NA, NA, ""32013030-2d30-3032-3936-303492e9d55e"", ""32013030-2d30-3032-3936-303492e9d55e"", ""32013030-2d30-3033-3030-3335960ad201"", ""32013030-2d30-3033-3030-3335960ad201"", ""32013030-2d30-3033-3030-3335960ad201"", ""32013030-2d30-3033-3338-39343397c6cc""))","MIN  3-4  NO 18",2,FALSE,NA,"(1:17) (Shotgun) K.Cousins pass short left to A.Thielen to NO 5 for 13 yards (M.Williams). Pass 12, YAC 1",FALSE,NA,"19:25:53","NO 18",13,4,NA,"MIN","Vikings","https://static.www.nfl.com/image/private/{formatInstructions}/league/havlqjq5ynlvco4l9pgu",NA,NA,NA
"00:31",1,45,7,11,"1:40","","NO 5",FALSE,TRUE,TRUE,"XP_KICK",1915,FALSE,"1",FALSE,"(:31) (Shotgun) K.Cousins pass incomplete short left to K.Rudolph.","(:31) (Shotgun) 8-K.Cousins pass incomplete short left to 82-K.Rudolph.",1915,NA,FALSE,"PASS","list(statId = c(14, 115, 112), yards = c(0, 0, 5), playerName = c(""K.Cousins"", ""K.Rudolph"", ""K.Cousins""), team.id = c(""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27""), team.abbreviation = c(""MIN"", ""MIN"", ""MIN""), gsisPlayer.id = c(""32013030-2d30-3032-3936-303492e9d55e"", ""32013030-2d30-3032-3739-383145dad36a"", ""32013030-2d30-3032-3936-303492e9d55e""))","MIN  1-Goal  NO 5",2,FALSE,NA,"(:31) (Shotgun) K.Cousins pass incomplete short left to K.Rudolph.",FALSE,NA,"19:26:39","NO 5",0,5,NA,"MIN","Vikings","https://static.www.nfl.com/image/private/{formatInstructions}/league/havlqjq5ynlvco4l9pgu",NA,NA,NA
"00:27",2,45,7,11,"1:40","00:23","",TRUE,TRUE,FALSE,"XP_KICK",1941,FALSE,"7",FALSE,"(:27) D.Cook right guard for 5 yards, TOUCHDOWN.","(:27) 33-D.Cook right guard for 5 yards, TOUCHDOWN.",1941,NA,FALSE,"RUSH","list(statId = c(3, 11), yards = c(0, 5), playerName = c(NA, ""D.Cook""), team.id = c(""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27""), team.abbreviation = c(""MIN"", ""MIN""), gsisPlayer.id = c(NA, ""32013030-2d30-3033-3338-39337f9ee497""))","MIN  2-Goal  NO 5",2,TRUE,"TD","(:27) D.Cook right guard for 5 yards, TOUCHDOWN.",FALSE,NA,"19:27:20","NO 5",5,5,NA,"MIN","Vikings","https://static.www.nfl.com/image/private/{formatInstructions}/league/havlqjq5ynlvco4l9pgu","10043000-2019-8ed4-5a69-08ce2bf7af27","MIN","Vikings"
"00:23",0,45,7,11,"1:40","","",FALSE,FALSE,FALSE,"XP_KICK",1963,FALSE,"9",FALSE,"D.Bailey extra point is GOOD, Center-A.Cutting, Holder-B.Colquitt.","5-D.Bailey extra point is GOOD, Center-58-A.Cutting, Holder-2-B.Colquitt.",1963,NA,NA,"XP_KICK","list(statId = 72, yards = 0, playerName = ""D.Bailey"", team.id = ""10043000-2019-8ed4-5a69-08ce2bf7af27"", team.abbreviation = ""MIN"", gsisPlayer.id = ""32013030-2d30-3032-3836-3630e498e688"")","MIN  XP  NO 15",2,TRUE,"PAT","D.Bailey extra point is GOOD, Center-A.Cutting, Holder-B.Colquitt.",TRUE,NA,"19:27:58","NO 15",0,0,NA,"MIN","Vikings","https://static.www.nfl.com/image/private/{formatInstructions}/league/havlqjq5ynlvco4l9pgu","10043000-2019-8ed4-5a69-08ce2bf7af27","MIN","Vikings"
"00:23",0,20,2,12,"0:23","","MIN 45",FALSE,FALSE,FALSE,"XP_KICK",1979,FALSE,"7",FALSE,"D.Bailey kicks 64 yards from MIN 35 to NO 1. D.Harris to MIN 45 for 54 yards (D.Bailey).","5-D.Bailey kicks 64 yards from MIN 35 to NO 1. 11-D.Harris to MIN 45 for 54 yards (5-D.Bailey).",1979,NA,NA,"KICK_OFF","list(statId = c(41, 45, 79), yards = c(64, 54, 0), playerName = c(""D.Bailey"", ""D.Harris"", ""D.Bailey""), team.id = c(""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043000-2019-8ed4-5a69-08ce2bf7af27""), team.abbreviation = c(""MIN"", ""NO"", ""MIN""), gsisPlayer.id = c(""32013030-2d30-3032-3836-3630e498e688"", ""32013030-2d30-3033-3532-3135f132f2f7"", ""32013030-2d30-3032-3836-3630e498e688""))","MIN  KO  MIN 35",2,FALSE,NA,"D.Bailey kicks 64 yards from MIN 35 to NO 1. D.Harris to MIN 45 for 54 yards (D.Bailey).",TRUE,NA,"19:29:12","MIN 35",10,0,NA,"MIN","Vikings","https://static.www.nfl.com/image/private/{formatInstructions}/league/havlqjq5ynlvco4l9pgu",NA,NA,NA
"00:12",1,20,2,12,"0:23","","MIN 25",TRUE,FALSE,FALSE,"XP_KICK",2001,FALSE,"9",FALSE,"(:12) (Shotgun) D.Brees pass deep left to M.Thomas to MIN 25 for 20 yards (H.Smith). Pass 20, YAC 0","(:12) (Shotgun) 9-D.Brees pass deep left to 13-M.Thomas to MIN 25 for 20 yards (22-H.Smith). Pass 20, YAC 0",2001,NA,TRUE,"PASS","list(statId = c(4, 15, 111, 21, 115, 113, 79), yards = c(0, 20, 20, 20, 0, 0, 0), playerName = c(NA, ""D.Brees"", ""D.Brees"", ""M.Thomas"", ""M.Thomas"", ""M.Thomas"", ""H.Smith""), team.id = c(""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043000-2019-8ed4-5a69-08ce2bf7af27""), team.abbreviation = c(""NO"", ""NO"", ""NO"", 
""NO"", ""NO"", ""NO"", ""MIN""), gsisPlayer.id = c(NA, ""32013030-2d30-3032-3035-33318e1e348d"", ""32013030-2d30-3032-3035-33318e1e348d"", ""32013030-2d30-3033-3237-36359afa5261"", ""32013030-2d30-3033-3237-36359afa5261"", ""32013030-2d30-3033-3237-36359afa5261"", ""32013030-2d30-3032-3936-30366a1af096""))","NO  1-10  MIN 45",2,FALSE,NA,"(:12) (Shotgun) D.Brees pass deep left to M.Thomas to MIN 25 for 20 yards (H.Smith). Pass 20, YAC 0",FALSE,NA,"19:30:08","MIN 45",20,10,NA,"NO","Saints","https://static.www.nfl.com/image/private/{formatInstructions}/league/grhjkahghjkk17v43hdx",NA,NA,NA
"00:05",0,20,2,12,"0:23","","",FALSE,FALSE,FALSE,"XP_KICK",2025,FALSE,"0",FALSE,"Timeout #2 by NO at 00:05.","Timeout #2 by NO at 00:05.",2025,NA,NA,"TIMEOUT","list(statId = 68, yards = 0, playerName = NA, gsisPlayer = NA, team.id = ""10043300-2019-7a23-65e6-76dca4e10c9a"", team.abbreviation = ""NO"")","TIMEOUT NO #2",2,FALSE,NA,"Timeout #2 by NO at 00:05.",FALSE,NA,"19:30:46","",0,0,NA,NA,NA,NA,NA,NA,NA
"00:05",1,20,2,12,"0:23","00:00","MIN 25",FALSE,FALSE,FALSE,"XP_KICK",2046,FALSE,"18",FALSE,"(:05) W.Lutz 43 yard field goal is No Good, Wide Right, Center-Z.Wood, Holder-T.Morstead.","(:05) 3-W.Lutz 43 yard field goal is No Good, Wide Right, Center-49-Z.Wood, Holder-6-T.Morstead.",2046,NA,NA,"FIELD_GOAL","list(statId = 69, yards = 43, playerName = ""W.Lutz"", team.id = ""10043300-2019-7a23-65e6-76dca4e10c9a"", team.abbreviation = ""NO"", gsisPlayer.id = ""32013030-2d30-3033-3235-3639b354dd13"")","NO  1-10  MIN 25",2,FALSE,NA,"(:05) W.Lutz 43 yard field goal is No Good, Wide Right, Center-Z.Wood, Holder-T.Morstead.",TRUE,NA,"19:31:03","MIN 25",0,10,NA,"NO","Saints","https://static.www.nfl.com/image/private/{formatInstructions}/league/grhjkahghjkk17v43hdx",NA,NA,NA
